0.06 0.613768
0.006 0.203468 0.0438514 1 0.000332333 0.001823
0.066 0.202217 0.0449802 1.01303 0.000301663 0.00173684
0.126 0.198916 0.0480429 1.04658 0.000230606 0.00151857
0.186 0.193802 0.0531366 1.09825 0.000143584 0.00119827
0.246 0.187206 0.0603921 1.16403 6.6264e-05 0.000814027
0.306 0.179527 0.0699318 1.23869 1.62357e-05 0.000402935
0.366 0.171162 0.0818306 1.31636 0 0
0.426 0.162446 0.0960865 1.3917 0 0
0.486 0.153633 0.11261 1.46055 0 0
0.546 0.144906 0.131223 1.52014 0 0
0.606 0.136387 0.151679 1.56924 0 0
0.666 0.128144 0.173685 1.60797 0 0
0.726 0.120205 0.196922 1.63731 0 0
0.786 0.112573 0.221073 1.65881 0 0
0.846 0.105235 0.245832 1.67414 0 0
0.906 0.0981684 0.270913 1.68498 0 0
0.966 0.0913482 0.296054 1.69281 0 0
1.026 0.0847527 0.321023 1.69884 0 0
1.086 0.0783678 0.34561 1.70396 0 0
1.146 0.0721939 0.369634 1.7086 0 0
1.206 0.0662559 0.392937 1.71257 0 0
1.266 0.0606094 0.415395 1.71494 0 0
1.326 0.0553228 0.436914 1.71448 0 0
1.386 0.0504414 0.45744 1.71046 0 0
1.446 0.0459762 0.476948 1.70284 0 0
1.506 0.0419146 0.49544 1.69208 0 0
1.566 0.0382316 0.512937 1.67879 0 0
1.626 0.0348977 0.529472 1.66358 0 0
1.686 0.031882 0.545089 1.64705 0 0
1.746 0.0291544 0.559834 1.62966 0 0
1.806 0.0266867 0.573757 1.61181 0 0
1.866 0.0244527 0.586909 1.59383 0 0
1.926 0.0224287 0.599339 1.57593 0 0
1.986 0.0205932 0.611095 1.55832 0 0
2.046 0.0189267 0.622222 1.5411 0 0
2.106 0.0174121 0.632763 1.52439 0 0
2.166 0.0160339 0.642758 1.50822 0 0
2.226 0.0147784 0.652244 1.49265 0 0
2.286 0.0136333 0.661257 1.47768 0 0
2.346 0.0125876 0.669828 1.46333 0 0
2.406 0.0116318 0.677987 1.4496 0 0
2.466 0.0107569 0.685762 1.43646 0 0
2.526 0.00995542 0.693177 1.4239 0 0
2.586 0.00922032 0.700257 1.4119 0 0
2.646 0.00854543 0.707022 1.40044 0 0
2.706 0.0079252 0.713492 1.3895 0 0
2.766 0.00735467 0.719686 1.37906 0 0
2.826 0.00682937 0.72562 1.36908 0 0
2.886 0.00634527 0.731311 1.35954 0 0
2.946 0.00589878 0.736772 1.35043 0 0
3.006 0.00548662 0.742017 1.34172 0 0
3.066 0.00510586 0.747058 1.33339 0 0
3.126 0.00475383 0.751907 1.32542 0 0
3.186 0.00442812 0.756574 1.31779 0 0
3.246 0.00412656 0.76107 1.31048 0 0
3.306 0.00384716 0.765403 1.30347 0 0
3.366 0.00358812 0.769583 1.29675 0 0
3.426 0.0033478 0.773616 1.2903 0 0
3.486 0.00312471 0.777511 1.28411 0 0
3.546 0.00291749 0.781275 1.27816 0 0
3.606 0.00272491 0.784913 1.27245 0 0
3.666 0.00254582 0.788433 1.26695 0 0
3.726 0.00237919 0.791839 1.26166 0 0
3.786 0.00222407 0.795138 1.25656 0 0
3.846 0.00207959 0.798334 1.25166 0 0
3.906 0.00194496 0.801431 1.24693 0 0
3.966 0.00181943 0.804435 1.24236 0 0
4.026 0.00170234 0.80735 1.23796 0 0
4.086 0.00159306 0.810179 1.23371 0 0
4.146 0.00149104 0.812926 1.22961 0 0
4.206 0.00139573 0.815595 1.22564 0 0
4.266 0.00130666 0.818189 1.22181 0 0
4.326 0.00122339 0.820711 1.2181 0 0
4.386 0.0011455 0.823164 1.21451 0 0
4.446 0.0010726 0.825551 1.21103 0 0
4.506 0.00100435 0.827874 1.20766 0 0
4.566 0.000940425 0.830136 1.2044 0 0
4.626 0.000880518 0.83234 1.20124 0 0
4.686 0.000824353 0.834487 1.19817 0 0
4.746 0.000771669 0.83658 1.19519 0 0
4.806 0.000722228 0.83862 1.1923 0 0
4.866 0.000675806 0.84061 1.18949 0 0
4.926 0.000632196 0.842552 1.18676 0 0
4.986 0.000591206 0.844447 1.18411 0 0
5.046 0.000552658 0.846297 1.18153 0 0
5.106 0.000516384 0.848104 1.17902 0 0
5.166 0.00048223 0.849868 1.17658 0 0
5.226 0.000450052 0.851592 1.17421 0 0
5.286 0.000419715 0.853277 1.1719 0 0
5.346 0.000391094 0.854924 1.16965 0 0
5.406 0.000364072 0.856534 1.16745 0 0
5.466 0.000338539 0.85811 1.16531 0 0
5.526 0.000314394 0.85965 1.16323 0 0
5.586 0.00029154 0.861158 1.1612 0 0
5.646 0.000269888 0.862634 1.15921 0 0
5.706 0.000249355 0.864079 1.15728 0 0
5.766 0.000229862 0.865493 1.15539 0 0
5.826 0.000211335 0.866879 1.15354 0 0
5.886 0.000193705 0.868236 1.15174 0 0
5.946 0.000176908 0.869566 1.14998 0 0
6.006 0.000160882 0.87087 1.14826 0 0
6.066 0.00014557 0.872147 1.14658 0 0
6.126 0.000130918 0.8734 1.14494 0 0
6.186 0.000116873 0.874628 1.14333 0 0
6.246 0.000103389 0.875832 1.14176 0 0
6.306 9.04192e-05 0.877014 1.14023 0 0
6.366 7.79204e-05 0.878174 1.13872 0 0
6.426 6.58516e-05 0.879311 1.13725 0 0
6.486 5.41739e-05 0.880428 1.13581 0 0
6.546 4.28502e-05 0.881524 1.1344 0 0
6.606 3.18452e-05 0.882601 1.13301 0 0
6.666 2.1125e-05 0.883658 1.13166 0 0
6.726 1.06575e-05 0.884696 1.13033 0 0
6.786 4.11778e-07 0.885715 1.12903 0 0
6.846 2.03468e-09 0.886717 1.12776 0 0
6.906 2.03468e-09 0.887701 1.12651 0 0
6.966 2.03468e-09 0.888669 1.12528 0 0
7.026 2.03468e-09 0.889619 1.12408 0 0
7.086 2.03468e-09 0.890554 1.1229 0 0
7.146 2.03468e-09 0.891473 1.12174 0 0
7.206 2.03468e-09 0.892377 1.1206 0 0
7.266 2.03468e-09 0.893265 1.11949 0 0
7.326 2.03468e-09 0.894139 1.11839 0 0
7.386 2.03468e-09 0.894999 1.11732 0 0
7.446 2.03468e-09 0.895845 1.11626 0 0
7.506 2.03468e-09 0.896678 1.11523 0 0
7.566 2.03468e-09 0.897497 1.11421 0 0
7.626 2.03468e-09 0.898304 1.11321 0 0
7.686 2.03468e-09 0.899098 1.11223 0 0
7.746 2.03468e-09 0.899879 1.11126 0 0
7.806 2.03468e-09 0.900649 1.11031 0 0
7.866 2.03468e-09 0.901407 1.10938 0 0
7.926 2.03468e-09 0.902153 1.10846 0 0
7.986 2.03468e-09 0.902888 1.10756 0 0
8.046 2.03468e-09 0.903612 1.10667 0 0
8.106 2.03468e-09 0.904326 1.1058 0 0
8.166 2.03468e-09 0.905029 1.10494 0 0
8.226 2.03468e-09 0.905722 1.10409 0 0
8.286 2.03468e-09 0.906404 1.10326 0 0
8.346 2.03468e-09 0.907077 1.10244 0 0
8.406 2.03468e-09 0.90774 1.10164 0 0
8.466 2.03468e-09 0.908394 1.10084 0 0
8.526 2.03468e-09 0.909039 1.10006 0 0
8.586 2.03468e-09 0.909674 1.09929 0 0
8.646 2.03468e-09 0.910301 1.09854 0 0
8.706 2.03468e-09 0.910919 1.09779 0 0
8.766 2.03468e-09 0.911529 1.09706 0 0
8.826 2.03468e-09 0.912131 1.09633 0 0
8.886 2.03468e-09 0.912724 1.09562 0 0
8.946 2.03468e-09 0.913309 1.09492 0 0
9.006 2.03468e-09 0.913887 1.09423 0 0
9.066 2.03468e-09 0.914457 1.09355 0 0
9.126 2.03468e-09 0.915019 1.09287 0 0
9.186 2.03468e-09 0.915574 1.09221 0 0
9.246 2.03468e-09 0.916122 1.09156 0 0
9.306 2.03468e-09 0.916663 1.09091 0 0
9.366 2.03468e-09 0.917197 1.09028 0 0
9.426 2.03468e-09 0.917724 1.08965 0 0
9.486 2.03468e-09 0.918244 1.08903 0 0
9.546 2.03468e-09 0.918758 1.08843 0 0
9.606 2.03468e-09 0.919266 1.08782 0 0
9.666 2.03468e-09 0.919767 1.08723 0 0
9.726 2.03468e-09 0.920262 1.08665 0 0
9.786 2.03468e-09 0.920751 1.08607 0 0
9.846 2.03468e-09 0.921234 1.0855 0 0
9.906 2.03468e-09 0.921711 1.08494 0 0
9.966 2.03468e-09 0.922182 1.08438 0 0
10.026 2.03468e-09 0.922648 1.08384 0 0
10.086 2.03468e-09 0.923108 1.0833 0 0
10.146 2.03468e-09 0.923562 1.08276 0 0
10.206 2.03468e-09 0.924012 1.08224 0 0
10.266 2.03468e-09 0.924456 1.08172 0 0
10.326 2.03468e-09 0.924895 1.0812 0 0
