-10 10000
 25 

  3.830000000000000e-02 	   0.000000000000000e+00 	 100 
  3.638123779296874e-02 	   8.000000000000001e-05 	 100 
  3.702082519531249e-02 	   1.600000000000000e-04 	 100 
  3.814798583984375e-02 	   2.400000000000000e-04 	 100 
  3.944587402343750e-02 	   3.200000000000000e-04 	 100 
  4.113905029296874e-02 	   4.000000000000000e-04 	 100 
  4.270969238281250e-02 	   4.800000000000000e-04 	 100 
  4.440235595703125e-02 	   5.600000000000001e-04 	 100 
  4.603400878906250e-02 	   6.400000000000001e-04 	 100 
  4.774154052734375e-02 	   7.200000000000000e-04 	 100 
  4.918093261718751e-02 	   8.000000000000000e-04 	 100 
  5.091307373046876e-02 	   8.800000000000000e-04 	 100 
  5.279030761718752e-02 	   9.600000000000000e-04 	 100 
  5.091307373046876e-02 	   8.800000000000000e-04 	 100 
  5.692493896484375e-02 	   1.133125000000000e-03 	 100 
  5.731997070312500e-02 	   1.213125000000000e-03 	 100 
  5.831485595703125e-02 	   1.293125000000000e-03 	 100 
  5.975886230468750e-02 	   1.373125000000000e-03 	 100 
  6.093011474609375e-02 	   1.453125000000000e-03 	 100 
  6.219980468749999e-02 	   1.533125000000000e-03 	 100 
  6.343001708984375e-02 	   1.613125000000000e-03 	 100 
  6.470021972656249e-02 	   1.693125000000000e-03 	 100 
  6.588121337890626e-02 	   1.773125000000000e-03 	 100 
  6.707348632812500e-02 	   1.853125000000000e-03 	 100 
  6.818218994140625e-02 	   1.933125000000000e-03 	 100 
  6.933190917968750e-02 	   2.013125000000000e-03 	 100 
  7.039190673828125e-02 	   2.093125000000000e-03 	 100 
  7.144113769531249e-02 	   2.173125000000001e-03 	 100 
  7.252010498046874e-02 	   2.253125000000001e-03 	 100 
  7.357087402343748e-02 	   2.333125000000001e-03 	 100 
  7.456370849609373e-02 	   2.413125000000001e-03 	 100 
  7.556166992187498e-02 	   2.493125000000001e-03 	 100 
  7.655933637815490e-02 	   2.576804602301272e-03 	 100 
  7.755710567927974e-02 	   2.659258041366060e-03 	 100 
  7.855463852559516e-02 	   2.744572820753832e-03 	 100 
  7.955220632325000e-02 	   2.829478935788932e-03 	 100 
  8.054946106565264e-02 	   2.918063158559145e-03 	 100 
  8.154653662371544e-02 	   3.008664585150438e-03 	 100 
  8.254374441043430e-02 	   3.097810825372419e-03 	 100 
  8.354077187654965e-02 	   3.188974168160785e-03 	 100 
  8.453745621801607e-02 	   3.283890167322051e-03 	 100 
  8.553391211612087e-02 	   3.381204981472060e-03 	 100 
  8.653121019566321e-02 	   3.469896271361844e-03 	 100 
  8.752698685381391e-02 	   3.575695336253387e-03 	 100 
  8.852309393591193e-02 	   3.678384463884386e-03 	 100 
  8.951939291804838e-02 	   3.779212119013282e-03 	 100 
  9.051545960021383e-02 	   3.882335178357896e-03 	 100 
  9.151119365946828e-02 	   3.988671045793196e-03 	 100 
  9.250678072556992e-02 	   4.096383364018550e-03 	 100 
  9.350216650668391e-02 	   4.205956163325378e-03 	 100 
  9.449721008387693e-02 	   4.318637625725182e-03 	 100 
  9.549231712039248e-02 	   4.430758704988729e-03 	 100 
  9.648728064845569e-02 	   4.544153463311345e-03 	 100 
  9.748178553864242e-02 	   4.661572463727935e-03 	 100 
  9.847632349221785e-02 	   4.778711426828348e-03 	 100 
  9.947048662155233e-02 	   4.899032737831463e-03 	 100 
  1.004649977956129e-01 	   5.016478305285134e-03 	 100 
  1.014582101985653e-01 	   5.144921668633030e-03 	 100 
  1.024520012436136e-01 	   5.268890573421158e-03 	 100 
  1.034449291850192e-01 	   5.399778509014311e-03 	 100 
  1.044385439168543e-01 	   5.525456389118328e-03 	 100 
  1.054312740295786e-01 	   5.658128106004618e-03 	 100 
  1.064236815485348e-01 	   5.793213664780317e-03 	 100 
  1.074161789623812e-01 	   5.927638809772031e-03 	 100 
  1.084082841487603e-01 	   6.064959876854948e-03 	 100 
  1.094000870711493e-01 	   6.204464714269485e-03 	 100 
  1.103918007289894e-01 	   6.344604173694748e-03 	 100 
  1.113831449439405e-01 	   6.487358039942784e-03 	 100 
  1.123743978157324e-01 	   6.630746232355159e-03 	 100 
  1.133651368929939e-01 	   6.777686323255335e-03 	 100 
  1.143553494517944e-01 	   6.928176448805895e-03 	 100 
  1.153465942615030e-01 	   7.071874448897484e-03 	 100 
  1.163357979163036e-01 	   7.229652562887788e-03 	 100 
  1.173256920196523e-01 	   7.383101849451297e-03 	 100 
  1.183147889635435e-01 	   7.541693574041176e-03 	 100 
  1.188251771471373e-01 	   7.621693574041176e-03 	 100 
  1.193089051744811e-01 	   7.701693574041176e-03 	 100 
  1.198136537096373e-01 	   7.781693574041177e-03 	 100 
  1.203025086901061e-01 	   7.861693574041177e-03 	 100 
  1.207949525377623e-01 	   7.941693574041177e-03 	 100 
  1.211581971666685e-01 	   8.000000000000000e-03 	 100 

