0.61775
-10 10000
 15 

  0.000000000000000e+00 	   3.047500000000000e-04 	 100 
  2.100000000000000e-02 	   6.039239501953124e-04 	 100 
  4.199916177298000e-02 	   9.619358019142456e-04 	 100 
  5.897226052786281e-02 	   1.361935801914246e-03 	 100 
  6.551265054251124e-02 	   1.761935801914246e-03 	 100 
  7.204898632986244e-02 	   2.228226371243835e-03 	 100 
  7.858098802262650e-02 	   2.755271112797985e-03 	 100 
  8.510792507864370e-02 	   3.345085128372922e-03 	 100 
  9.162820353008906e-02 	   4.008583884855470e-03 	 100 
  9.814113135138611e-02 	   4.744318127678350e-03 	 100 
  1.046448272061055e-01 	   5.561776352434935e-03 	 100 
  1.111384380911746e-01 	   6.459470573752110e-03 	 100 
  1.176206922386788e-01 	   7.439315524035959e-03 	 100 
  1.201274518822335e-01 	   7.839315524035958e-03 	 100 
  1.211063794945382e-01 	   8.000000000000000e-03 	 100 
