-10 10000
 30 

  4.000000000000000e-02 	   0.000000000000000e+00 	 100 
  4.840000000000000e-02 	   7.716357421874999e-04 	 100 
  5.325496826171874e-02 	   9.316357421874999e-04 	 100 
  5.811023615032016e-02 	   1.082543998401611e-03 	 100 
  6.296588493534112e-02 	   1.221197430385794e-03 	 100 
  6.782177079261720e-02 	   1.351548582426195e-03 	 100 
  7.267762481038835e-02 	   1.483085830632034e-03 	 100 
  7.753318966518682e-02 	   1.625297874014440e-03 	 100 
  8.238825662936194e-02 	   1.784509463671189e-03 	 100 
  8.724271433869410e-02 	   1.962299933591633e-03 	 100 
  9.209628904623096e-02 	   2.164200215890682e-03 	 100 
  9.694889389866451e-02 	   2.389415295701808e-03 	 100 
  1.018003435677424e-01 	   2.639520575413383e-03 	 100 
  1.066506733020112e-01 	   2.911349936141448e-03 	 100 
  1.114996973127950e-01 	   3.206477697847426e-03 	 100 
  1.163477361976485e-01 	   3.517791328554086e-03 	 100 
  1.211951414556765e-01 	   3.838972331537008e-03 	 100 
  1.260419975982643e-01 	   4.168440826767435e-03 	 100 
  1.308889342099297e-01 	   4.496725530379688e-03 	 100 
  1.357358975482441e-01 	   4.824615630246418e-03 	 100 
  1.405817130220673e-01 	   5.169473784677971e-03 	 100 
  1.454225029327801e-01 	   5.584949238344163e-03 	 100 
  1.502481747166710e-01 	   6.176569095109612e-03 	 100 
  1.550334668581226e-01 	   7.097553997578788e-03 	 100 
  1.556853589479664e-01 	   7.257553997578789e-03 	 100 
  1.563386651647726e-01 	   7.411792383948249e-03 	 100 
  1.569904264772373e-01 	   7.572574508452237e-03 	 100 
  1.576416573155791e-01 	   7.735507011996414e-03 	 100 
  1.582922353951846e-01 	   7.901048550631003e-03 	 100 
  1.586365102975284e-01 	   8.000000000000000e-03 	 100 
