-10 10000
 43 

  5.000000000000000e-02 	   0.000000000000000e+00 	 100 
  5.840000000000000e-02 	   9.744323730468752e-04 	 100 
  6.315909423828127e-02 	   1.134432373046875e-03 	 100 
  6.791877653260658e-02 	   1.276941034727923e-03 	 100 
  7.267855647816623e-02 	   1.416188218506055e-03 	 100 
  7.743817161366874e-02 	   1.561068978371890e-03 	 100 
  8.219745281887444e-02 	   1.716919998859740e-03 	 100 
  8.695618063990367e-02 	   1.889669919991451e-03 	 100 
  9.171416594386408e-02 	   2.082873897540454e-03 	 100 
  9.647139303330990e-02 	   2.294750231443551e-03 	 100 
  1.012277886363823e-01 	   2.525295802381957e-03 	 100 
  1.059832507725333e-01 	   2.775099769579035e-03 	 100 
  1.107381060477642e-01 	   3.036456412099393e-03 	 100 
  1.154926520007919e-01 	   3.303440546215961e-03 	 100 
  1.202475471973709e-01 	   3.564205230182296e-03 	 100 
  1.250038230674038e-01 	   3.799794121649426e-03 	 100 
  1.297628431238103e-01 	   3.979980963597547e-03 	 100 
  1.345275757113979e-01 	   4.009290803815882e-03 	 100 
  1.370928467074916e-01 	   3.849290803815882e-03 	 100 
  1.379585327426479e-01 	   3.689290803815882e-03 	 100 
  1.384227783481166e-01 	   3.529290803815882e-03 	 100 
  1.386527221957728e-01 	   3.369290803815882e-03 	 100 
  1.387124511996791e-01 	   3.209290803815882e-03 	 100 
  1.387179899829326e-01 	   3.029061254434309e-03 	 100 
  1.386668990075851e-01 	   2.847091369133011e-03 	 100 
  1.385389848695695e-01 	   2.686690823744693e-03 	 100 
  1.384168686332893e-01 	   2.521666643187399e-03 	 100 
  1.382449172962024e-01 	   2.393519936734906e-03 	 100 
  1.380812969259518e-01 	   2.254194473321749e-03 	 100 
  1.379313306568466e-01 	   2.098833972018889e-03 	 100 
  1.377704798630936e-01 	   1.953980076569699e-03 	 100 
  1.375991084455018e-01 	   1.820808647028646e-03 	 100 
  1.374468484658111e-01 	   1.663043697566689e-03 	 100 
  1.372811417361884e-01 	   1.518256293995139e-03 	 100 
  1.371195336915314e-01 	   1.368778014942229e-03 	 100 
  1.369416107764626e-01 	   1.236938514732592e-03 	 100 
  1.368009507909410e-01 	   1.054811133891544e-03 	 100 
  1.366450310025540e-01 	   8.844691509417725e-04 	 100 
  1.365440319896422e-01 	   6.638563214171504e-04 	 100 
  1.364497757267139e-01 	   4.401565857768467e-04 	 100 
  1.363688182451793e-01 	   2.108533860462672e-04 	 100 
  1.364023997881481e-01 	   5.085338604626720e-05 	 100 
  1.372081004717418e-01 	   0.000000000000000e+00 	 100 
