-10 10000
 13 

  0.000000000000000e+00 	   1.000000000000000e-03 	 100 
  2.100000000000000e-02 	   1.712353515625000e-03 	 100 
  2.734364318847657e-02 	   2.112353515625001e-03 	 100 
  3.368100871391599e-02 	   2.611911651537798e-03 	 100 
  4.000825582801656e-02 	   3.239831366576851e-03 	 100 
  4.631566987298479e-02 	   4.067599448255427e-03 	 100 
  5.257110519079292e-02 	   5.291434207286894e-03 	 100 
  5.397749251989448e-02 	   5.691434207286894e-03 	 100 
  5.535033850301663e-02 	   6.209364517253050e-03 	 100 
  5.655425945974418e-02 	   7.175053993794683e-03 	 100 
  5.656419293142387e-02 	   7.575053993794683e-03 	 100 
  5.628900922896288e-02 	   7.982134502231479e-03 	 100 
  5.622716535689257e-02 	   8.000000000000000e-03 	 100 
